12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838422	80.138083
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838415	80.138088
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
12.838408	80.138097
