12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
12.838465	80.139042
